animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
273740,GAAAG1110913007,11,69,彰化縣流浪狗中途之家,狗,混種狗,F,MEDIUM,白色,,T,F,竹圍巷6之1號,,OPEN,,,2022-09-13,2999-12-31,2022/10/22,2022/09/13,彰化縣流浪狗中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/5745b028-0a8d-4c32-a7c7-5328e60fed99_org.jpg,,2022/10/22,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
276053,GAAAG1110928003,11,69,彰化縣流浪狗中途之家,狗,混種狗,M,MEDIUM,黃色,,T,F,裕農橋旁空地,,OPEN,,,2022-09-28,2999-12-31,2022/10/22,2022/09/28,彰化縣流浪狗中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/abb03f42-00ce-49ae-8636-e1c5000915a7_org.jpg,,2022/10/22,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
279228,LAAAG1111021Q12,17,75,高雄市壽山動物保護教育園區,狗,馬爾濟斯,M,SMALL,白色,,F,F,中華路,,OPEN,,,2022-10-21,2999-12-31,2022/10/22,2022/10/21,高雄市壽山動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/8e900733-4077-4c36-8a5a-4eac31e1ddb8_org.JPG,,2022/10/22,高雄市鼓山區萬壽路350號,07-5519059
279402,FAABG11109130023,10,68,臺中市動物之家后里園區,狗,吉娃娃,M,MEDIUM,黑白色,,T,F,朴子街,,OPEN,,,2022-10-20,2999-12-31,2022/10/22,2022/10/19,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/4bbaed73-af85-4c29-8434-b35f38de2414_org.jpg,,2022/10/22,臺中市后里區堤防路370號,04-25588024
279405,FAABG11110110003,10,68,臺中市動物之家后里園區,狗,混種狗,M,MEDIUM,黑色,,T,F,惠來路一段,,OPEN,,,2022-10-20,2999-12-31,2022/10/22,2022/10/19,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/8c1e1b9e-f55f-4f8c-a693-7325199a3ca0_org.jpg,,2022/10/22,臺中市后里區堤防路370號,04-25588024
279407,FAABG11109130022,10,68,臺中市動物之家后里園區,狗,混種狗,M,MEDIUM,咖啡色,,F,F,朴子街,,OPEN,10/4四合一艾利希體陽性，治療中，認養需持續醫療照護。,,2022-10-20,2999-12-31,2022/10/22,2022/10/19,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/d753a055-6b1a-43c1-9a3e-fe23d8d471a5_org.jpg,,2022/10/22,臺中市后里區堤防路370號,04-25588024
279406,DAAAG1111022011,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,黃色,,F,F, 關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/76f3d970-bf37-4eff-8b51-be70af5ea655_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279404,DAAAG1111022010,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,黃色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/e14e5418-3813-4744-a389-727727190e7b_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279401,DAAAG1111022009,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,黃色,,F,F, 關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/5a5b5a88-45c5-4d9b-a595-5c6946275632_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279400,DAAAG1111022008,7,63,新竹縣動物保護防疫所,狗,混種狗,M,SMALL,黃色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/6305784d-0acc-4119-8c4c-903fb266c4c6_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279399,DAAAG1111022007,7,63,新竹縣動物保護防疫所,狗,混種狗,M,SMALL,黑色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/20bc18ab-26ec-4793-b235-05e62be01cc1_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279398,DAAAG1111022006,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,米色,,F,F, 關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/16b3a076-7db0-47be-9231-f90d6bde3cf7_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
277417,CAAAG1111007003,6,61,桃園市動物保護教育園區,狗,混種狗,F,SMALL,黑黃色,,F,F,望間里民有一路２５６巷,,OPEN,,,2022-10-07,2999-12-31,2022/10/22,2022/10/07,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/c53bdc41-eae1-4696-bd5d-7b56aba700c4_org.jpg,,2022/10/22,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
277420,CAAAG1111007004,6,61,桃園市動物保護教育園區,狗,混種狗,F,SMALL,咖啡白色,,F,F,望間里民有一路２５６巷,,OPEN,,,2022-10-07,2999-12-31,2022/10/22,2022/10/07,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/464d2128-10ae-4326-ba4a-0afcface08fd_org.jpg,,2022/10/22,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
270676,CAAAG1110822002,6,61,桃園市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,F,F,快速路八段,,OPEN,,,2022-08-22,2999-12-31,2022/10/22,2022/08/22,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/fafafc04-4d29-4e43-9af5-320f85e1ae6c_org.jpg,,2022/10/22,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
279397,DAAAG1111022005,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,黑色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/6f8d9cfb-4420-4d50-b527-5bfbd8015709_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279396,DAAAG1111022004,7,63,新竹縣動物保護防疫所,狗,混種狗,M,SMALL,黃色,,F,F, 關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/64282bef-7ff2-4b4f-b98a-6802aaed4a24_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279395,DAAAG1111022003,7,63,新竹縣動物保護防疫所,狗,混種狗,F,SMALL,咖啡色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/54b61404-b7a8-493c-b480-36840a327ece_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279394,DAAAG1111022002,7,63,新竹縣動物保護防疫所,狗,混種狗,M,SMALL,黃色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,https://asms.coa.gov.tw/amlapp/upload/pic/fd767012-be57-42c4-ab8d-e9bd52a348d7_org.jpg,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279391,DAAAG1111022001,7,63,新竹縣動物保護防疫所,狗,混種狗,M,MEDIUM,黑色,,F,F,關西鎮拱子溝60號,,OPEN,,,2022-10-22,2999-12-31,2022/10/22,2022/10/22,新竹縣動物保護防疫所,,,2022/10/22,新竹縣竹北市縣政五街192號,03-5519548
279371,S111021-06,16,74,臺南市動物之家善化站,狗,混種狗,M,MEDIUM,黃白色,,F,F,鹽水區歡雅里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,,2999-12-31,2022/10/21,2022/10/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/d559c59f-ef55-4315-af55-77b552cb2474_org.JPG,,2022/10/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399
279370,S111021-05,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,F,F,鹽水區孫厝里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/db51e0f7-d053-4de9-95b9-2fca797bce87_org.JPG,,2022/10/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399
279368,111-H131D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,SMALL,白色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/e804b49f-d627-4377-bacf-a9c859d4c513_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279367,111-H130D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,SMALL,白色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/541cd6e7-bccd-420b-ba5a-1e39393792e0_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279366,111-H129D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,SMALL,黃白色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/2f2c70a8-0676-4e4b-93b3-615f730e581a_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279365,S111021-03,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,虎斑色,,F,F,學甲區光華里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-10-28,2999-12-31,2022/10/21,2022/10/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/eba9f323-adf8-46d4-8cec-729f8844d88f_org.JPG,,2022/10/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399
279364,111-H128D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,SMALL,黃白色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/7aebfa19-10f5-4fd7-9fdf-1d76f41f6ae8_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279363,S111021-02,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,F,F,山上區豐德里將軍營,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-10-28,2999-12-31,2022/10/21,2022/10/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/bfdb57a6-ab5d-42ae-817f-4e28e068c66b_org.JPG,,2022/10/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399
279362,111-H127D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黃白色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/d904dbf7-936d-4102-af30-a56d8b117b24_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279361,111-H126D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/2f429e79-b358-4bf3-9ef1-bb8e0935aafb_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279360,S111021-01,16,74,臺南市動物之家善化站,狗,混種狗,M,MEDIUM,黑黃色,,F,F,新營區新北里民生路,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-10-28,2999-12-31,2022/10/21,2022/10/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/712e331a-4ec8-429d-932f-104e43c41d7a_org.JPG,,2022/10/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399
279359,111-H125D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黃色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/7e7c3932-8b86-4d2b-88aa-45b4a2fd3110_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279358,111-H124D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑黃色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/1e9da9d4-9e88-41a0-aa2f-121ce3e58fed_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279357,111-H123D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,虎斑色,,T,F,西螺鎮振興里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/109c77fe-3ff1-4203-9361-52165076d53b_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279356,111-H122D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黃白色,,T,F,褒忠鄉有才村,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/c015390f-eafd-43fb-83de-1dfc1bc6155a_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279355,111-H121D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黑色,,T,F,西螺鎮西螺大橋,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/072b84f6-4a21-4229-845e-0136a0e47940_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279354,111-H120D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黑黃色,,T,F,西螺鎮西螺大橋,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/d760d63f-81e7-46d9-8939-41e144c6ca9b_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279353,111-H119D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黑黃色,,T,F,西螺鎮西螺大橋,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/3ecee003-d2f4-4577-99c6-b69f27c6f98c_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279352,111-H118D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑色,,T,F,西螺鎮西螺大橋,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/d2cdf6c1-15f6-4498-aaed-a72679195044_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279351,111-H117D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,棕色,,T,F,水林鄉湖子內,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/ab48ba39-ef2e-4c04-82a4-b8692415dec3_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279317,111102109,2,49,臺北市動物之家,狗,混種狗,F,MEDIUM,黃色,,T,F,原地址：光華路26巷,,OPEN,原：紅項圈+洪牽繩,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/51338938-cf98-48c9-9b72-587825bf36e0_org.jpg,,2022/10/21,臺北市內湖區安美街191號,02-87913254
279328,111-M017D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,白色,,T,F,北港媽祖醫院前奧斯卡幼兒園,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/fa2e98e5-024d-496c-9f42-d9f2c06545cd_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279327,111-B043D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,米色,,T,F,斗南鎮南昌路,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/ea252ae8-03a1-465f-b58f-1758167c9da2_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279326,1111805,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,棕黑色,,F,F,新寮二路,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/d6e61ecd-61b9-4550-97dc-623cd3e87133_org.jpg,,2022/10/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
279325,111-B042D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑棕色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/bfa3edbc-0bef-49fd-8079-b923cbec09e4_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279324,1111804,5,78,宜蘭縣流浪動物中途之家,貓,混種貓,N,MEDIUM,虎斑色,,F,F,上將路三段,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/e610964d-e5c3-4072-84da-eb70d12b999e_org.jpg,,2022/10/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
279323,111-B041D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑棕色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/cd2222b7-d0a4-47b0-bb0f-a51bd6947127_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279322,1111803,5,78,宜蘭縣流浪動物中途之家,貓,混種貓,N,MEDIUM,三花色,,F,F,上將路三段,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/72c567ff-d926-4b1c-8404-7de223668193_org.jpg,,2022/10/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
279321,111-B040D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑棕色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/c47bbc65-fc09-464a-98ef-2e27f9f02fe4_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279320,1111802,5,78,宜蘭縣流浪動物中途之家,貓,混種貓,N,MEDIUM,黑白色,,F,F,上將路三段,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/876fa59c-d508-49e7-9b52-ee32fbee97b1_org.jpg,,2022/10/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
279319,111-B039D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑棕色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/4a6c3acd-e12b-4f5b-9899-9d931e864c20_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
278975,AAAIG1111019001,3,59,新北市八里區公立動物之家,狗,柴犬,M,MEDIUM,黃色,,T,F,新莊區景德路552號,,OPEN,10.21 早上10點開放認養,,2022-10-21,2999-12-31,2022/10/21,2022/10/19,新北市八里區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/2e7e16bc-705a-4d23-a8cf-622c848841ed_org.jpg,,2022/10/21,新北市八里區長坑里6鄰長坑道路36號,02-26194428
279318,111-B038D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/4d02fe63-e2a7-4cfe-b556-50b8d0d8cfcf_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279316,111-B037D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/47870b04-3afe-4b68-a067-1e0e44233304_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279315,111-A027D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/efdfb344-815d-432c-bdca-134ecbcabdcc_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279314,111-A026D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑黃色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/0cdf8b2e-1b83-4d81-b02e-fdfc1e2e0d09_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279313,111-A025D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,虎斑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/8c13687b-e1e8-4291-94c8-7089c9d1f957_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279312,111-A024D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,虎斑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/3b61bdd4-a1fd-4dcf-bda2-4a1349d62360_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
279308,111-A023D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,虎斑色,,T,F,虎尾鎮頂湳里,,OPEN,,,2022-10-21,2999-12-31,2022/10/21,2022/10/21,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/e6dee875-2bc0-4b02-858d-09e4d212ab30_org.jpg,,2022/10/21,雲林縣斗六市雲林路二段517號,05-5523300
